source_id,source_name,iso3_country,lat,lon,capacity,capacity_units,capacity_factor
1051833,Crittenden County,USA,35.20753963458164,-90.30850760244348,1238166.159,m^2,53.98375735449252
1052727,Crittenden County,USA,37.353697653796466,-88.09690418686104,21366.839,m^2,52.956199230031174
1054155,Crockett County,USA,35.812826088435266,-89.13951057468789,31389.445,m^2,53.060439424781165
1054286,Crockett County,USA,30.722037025546197,-101.40976704231772,49345.192,m^2,60.47250305561685
1053925,Crook County,USA,44.14174093640703,-120.35617909228222,479779.407,m^2,41.86779178290159
1054836,Crook County,USA,44.58994859008724,-104.57045045764669,11385.717,m^2,42.27629098808621
1054287,Crosby County,USA,33.613817679165344,-101.30190770528549,24739.756,m^2,52.92637267724064
1051834,Cross County,USA,35.29599535881947,-90.7707481549022,149358.619,m^2,54.02299865935424
1051962,Crowley County,USA,38.32619435047706,-103.78508392187024,16596.376,m^2,48.7444621645111
1053041,Crow Wing County,USA,46.48265868095865,-94.07056930085628,546359.671,m^2,46.046716993136194
1054288,Culberson County,USA,31.450897068444384,-104.51892197364106,6508.301,m^2,59.702002565646545
1051729,Cullman County,USA,34.1323994255177,-86.86826378262292,1346785.01,m^2,54.518283967980906
1054562,Culpeper County,USA,38.48769392741216,-77.95628349151005,367808.323,m^2,52.61665748384927
1052317,Cumberland County,USA,39.273721333012205,-88.24072156187195,36206.534,m^2,51.17494394796254
1052728,Cumberland County,USA,36.78745404405268,-85.38852159366418,21612.677,m^2,52.97450246445639
1052886,Cumberland County,USA,43.784576740593344,-70.31247856721771,3475190.602,m^2,46.42812241842037
1053488,Cumberland County,USA,39.31848501815266,-75.13087028999969,2540038.284,m^2,52.081345220385664
1053625,Cumberland County,USA,35.04993996158001,-78.83111046322315,3660510.554,m^2,55.04410087790174
1053975,Cumberland County,USA,40.16476163319593,-77.26515905947316,7000225.978,m^2,50.075757278217395
1054156,Cumberland County,USA,35.95080577328639,-84.99838228334588,788557.817,m^2,52.424522860319314
1054563,Cumberland County,USA,37.51292786551104,-78.24671321269041,33423.168,m^2,54.057708323759144
1053382,Cuming County,USA,41.91880048170503,-96.78647315887888,183124.634,m^2,48.074521017199686
1053626,Currituck County,USA,36.3708729323535,-75.87950811125813,35460.763,m^2,55.46327976642804
1053509,Curry County,USA,34.573804062161585,-103.34559525264308,565785.033,m^2,50.833076567085506
1053926,Curry County,USA,42.46017344617875,-124.2784013039968,248422.446,m^2,38.69357671085809
1051963,Custer County,USA,38.10873244818901,-105.3653677111286,10977.127,m^2,45.147801332716654
1052274,Custer County,USA,44.24112459089716,-114.2809356411092,7679.913,m^2,42.303920890770506
1053316,Custer County,USA,46.2525607121878,-105.5709704128633,118640.362,m^2,42.51141697460432
1053383,Custer County,USA,41.394466210562896,-99.72588906920488,191571.372,m^2,46.101918328381544
1053861,Custer County,USA,35.638389126082444,-98.99987836640084,529511.924,m^2,52.00089841225181
1054088,Custer County,USA,43.67668712180275,-103.4524571069649,21335.793,m^2,41.46727529649355
1053770,Cuyahoga County,USA,41.42450616722871,-81.65884796813312,22951799.566,m^2,49.154407782178865
1052132,Dade County,USA,34.85547579699996,-85.50473834410153,200628.73,m^2,53.50855071953054
1053222,Dade County,USA,37.43250385009138,-93.85121975574454,44699.159,m^2,52.24902969650951
1054491,Daggett County,USA,40.88687838351876,-109.50943757146968,623.063,m^2,43.23806741854355
1053042,Dakota County,USA,44.67255996377258,-93.06755109791354,9206615.957,m^2,47.69054558435949
1053384,Dakota County,USA,42.39294634872898,-96.56481998790814,479058.147,m^2,47.85704235189638
1051730,Dale County,USA,31.432923448012424,-85.61066190378675,277339.507,m^2,56.87636339888641
1054289,Dallam County,USA,36.278241395864214,-102.60118940110432,183123.859,m^2,49.49416821758874
1051731,Dallas County,USA,32.32710398016697,-87.10646907934512,880051.563,m^2,55.63330427037717
1051835,Dallas County,USA,33.96955562261519,-92.6540133186384,92835.909,m^2,54.84381840867202
1052520,Dallas County,USA,41.68388968537985,-94.04070851589216,1247875.744,m^2,49.94329363853714
1053223,Dallas County,USA,37.68345181218582,-93.02323006932592,47938.663,m^2,51.89079783055276
1054290,Dallas County,USA,32.76799712751374,-96.77933120711305,83258217.986,m^2,56.975447897571584
34157098,Dallas Urban Area,USA,,,166851984.076,m^2,56.935856913897254
1054769,Dane County,USA,43.06830548426581,-89.41753632013648,12499945.099,m^2,48.88032419893431
1053317,Daniels County,USA,48.78498202742637,-105.54876453920076,5103.721,m^2,41.950244929140915
1054564,Danville Independent City,USA,36.58275802443696,-79.40847153438379,1217761.849,m^2,54.53029945677006
1053627,Dare County,USA,35.64188881078921,-75.61608249596958,379353.053,m^2,56.234785275340855
1053771,Darke County,USA,40.133531195810114,-84.62034273248689,706373.693,m^2,49.471091329274635
1054042,Darlington County,USA,34.3328070782188,-79.9584597582442,1344493.418,m^2,54.48077924617999
1053976,Dauphin County,USA,40.41615676743626,-76.77978893363537,5582616.884,m^2,50.22068318847581
34157153,Davenport Urban Area,USA,,,8593138.905,m^2,50.42631419292763
1053628,Davidson County,USA,35.79428687821747,-80.21415472399988,1643765.693,m^2,54.80524566344019
1054157,Davidson County,USA,36.16958846676635,-86.7847623528536,16154727.946,m^2,52.58771183747175
1053629,Davie County,USA,35.930118226083145,-80.54670181119846,385542.618,m^2,54.44183012732459
1052416,Daviess County,USA,38.70309990398101,-87.07174854010191,409298.898,m^2,51.813860950097165
1052729,Daviess County,USA,37.73145424121314,-87.08683196771018,1876050.26,m^2,52.88399226148664
1053224,Daviess County,USA,39.960682353562376,-93.9875791865908,20733.872,m^2,49.96235324497036
1052521,Davis County,USA,40.74734168867115,-92.41050368284712,30621.944,m^2,49.6488399299535
1054492,Davis County,USA,40.98928558310651,-112.1107423569486,4595327.729,m^2,47.344651889353855
1054089,Davison County,USA,43.67481139185479,-98.14499985686972,520376.683,m^2,46.238101529233965
34157032,Davis Urban Area,USA,,,1590964.102,m^2,46.815877648256325
1053385,Dawes County,USA,42.71990958035504,-103.1343263383094,42560.965,m^2,43.32319481008008
1052133,Dawson County,USA,34.4442270845913,-84.17076021992528,227313.455,m^2,53.82921321573332
1053318,Dawson County,USA,47.26614093552566,-104.89789668413452,73470.481,m^2,42.65171770142624
1053386,Dawson County,USA,40.87011152131939,-99.8186820826294,440113.413,m^2,46.71500645902832
1054291,Dawson County,USA,32.742514245841846,-101.9479841192588,162782.58,m^2,55.24683164500772
1054090,Day County,USA,45.36872058094808,-97.60677154986068,113490.952,m^2,45.147348997477785
34157171,Daytona Beach Urban Area,USA,,,3243323.026,m^2,44.55651284054368
34157197,Dayton Urban Area,USA,,,12803186.181,m^2,50.04623785647033
1054292,Deaf Smith County,USA,34.965902036890114,-102.60688153233458,376095.032,m^2,50.5650403699031
1052418,Dearborn County,USA,39.14516069120161,-84.97307797695488,610253.239,m^2,51.349814539861875
1053510,Debaca County,USA,34.34378131349583,-104.41067532173348,2375.365,m^2,51.75990089944072
1052134,Decatur County,USA,30.878621477555203,-84.57904321742113,450354.535,m^2,54.90731807330418
1052419,Decatur County,USA,39.30692006726307,-85.50147714949925,715666.864,m^2,50.78196944158086
1052522,Decatur County,USA,40.737082910509315,-93.78704153086156,46081.4,m^2,49.70664552292248
1052614,Decatur County,USA,39.785598254299295,-100.46036327877034,14198.458,m^2,48.20212617454656
1054158,Decatur County,USA,35.60321503419655,-88.10844699891177,38647.912,m^2,53.15233120485267
1053319,Deer Lodge County,USA,46.06014428657458,-113.06851512909311,39440.896,m^2,41.330048916738605
1053772,Defiance County,USA,41.32412112666802,-84.49144270826054,934919.996,m^2,48.852527523649194
1051732,De Kalb County,USA,34.459941029623394,-85.80384241086168,997557.788,m^2,54.28403111519791
1052318,De Kalb County,USA,41.895860997259355,-88.77054686158252,2005206.154,m^2,49.691872400866366
1052417,De Kalb County,USA,41.397937069444616,-85.00043296845686,1566062.499,m^2,48.56308153893161
1053225,De Kalb County,USA,39.89106902054879,-94.40739354985764,100803.363,m^2,49.89310329854769
1052135,DeKalb County,USA,33.771738240943165,-84.22681064727698,14880698.409,m^2,53.87469537895666
1054159,DeKalb County,USA,35.980027726975145,-85.83188512249487,72819.985,m^2,53.29894852354062
1052420,Delaware County,USA,40.22780604820259,-85.39739534068576,1489755.767,m^2,49.54830630972815
1052523,Delaware County,USA,42.47052440992627,-91.36684754744928,354548.43,m^2,49.24241293918577
1053549,Delaware County,USA,42.19812707675567,-74.96552279018387,187096.919,m^2,47.735836147039926
1053773,Delaware County,USA,40.27833404887551,-83.00462222781888,2353262.434,m^2,49.49437173907651
1053862,Delaware County,USA,36.409018058475375,-94.80226052098388,171869.304,m^2,53.42749181668881
1053977,Delaware County,USA,39.91738014500129,-75.39949274105494,6343118.375,m^2,51.290365755155875
1051898,Del Norte County,USA,41.7348678127504,-124.00191911733587,205419.632,m^2,35.62884169707791
1051964,Delta County,USA,38.85960353627735,-107.8617149302998,262135.756,m^2,49.01160962566282
1052957,Delta County,USA,45.91843010628803,-86.9269640256798,520453.802,m^2,44.39194263970426
1054293,Delta County,USA,33.38536933182399,-95.67290051189364,10539.226,m^2,56.21159295758531
34157165,Deltona Urban Area,USA,,,963089.934,m^2,47.46034223009541
1051780,Denali Borough,USA,63.65968345955742,-150.2034507213164,5473.521,m^2,38.789692594584
1053226,Dent County,USA,37.60890012846521,-91.50628029552202,151508.496,m^2,51.51523691450279
1054294,Denton County,USA,33.20532665242591,-97.11691449499084,13315095.67,m^2,56.80357312761238
1051965,Denver County,USA,39.75896709051702,-104.87630218341842,20400866.378,m^2,44.43278122195443
34157086,Denver Urban Area,USA,,,60890674.475,m^2,44.33705764554187
1053927,Deschutes County,USA,43.91516228072292,-121.22726322281405,2031452.178,m^2,41.06592880130304
1051836,Desha County,USA,33.832829380759556,-91.25372437076652,142373.093,m^2,54.89813874451685
1052524,Des Moines County,USA,40.92266860259698,-91.18217169928036,1101163.813,m^2,49.90500350741184
34157132,Des Moines Urban Area,USA,,,15774148.004,m^2,50.01760351347848
1052037,Desoto County,USA,27.18647585646753,-81.80918722226697,185385.285,m^2,42.619781575436264
1053128,Desoto County,USA,34.87705890023392,-89.99086117817426,3496309.676,m^2,53.772473403468624
1052835,De Soto Parish,USA,32.05601777629866,-93.73773128445356,249447.036,m^2,56.972989348328035
34157213,Detroit Urban Area,USA,,,86965125.721,m^2,48.13973088684981
1053387,Deuel County,USA,41.111363462433275,-102.33258772177534,62584.778,m^2,45.90849648775618
1054091,Deuel County,USA,44.7610148350276,-96.66961372363151,63553.2,m^2,45.6089691943128
1053863,Dewey County,USA,35.98665230027826,-99.00635365792448,59976.934,m^2,50.99096582696274
1054092,Dewey County,USA,45.156319974083026,-100.87238443967418,4306.084,m^2,43.618738742672
1054295,Dewitt County,USA,29.081388170349193,-97.35644343447822,169349.861,m^2,51.911017435083686
1052319,De Witt County,USA,40.174751725946294,-88.90546792392698,303670.624,m^2,50.08023860747228
1054296,Dickens County,USA,33.615533240299655,-100.78071924449787,2807.914,m^2,54.345353169648355
1054565,Dickenson County,USA,37.12585000505731,-82.34923317431229,6317.143,m^2,51.20733660770384
1053710,Dickey County,USA,46.1089452115426,-98.50677994188376,85110.846,m^2,44.21331227279776
1052525,Dickinson County,USA,43.37969326560427,-95.15004914946762,431988.422,m^2,47.28269468990537
1052615,Dickinson County,USA,38.86680151153162,-97.15346501556998,208794.026,m^2,50.10901264962437
1052958,Dickinson County,USA,46.009102169257496,-87.87189034561534,606997.915,m^2,44.449691701165065
1054160,Dickson County,USA,36.14928926438115,-87.35841999442786,570869.506,m^2,52.66699182737569
1051781,Dillingham Census Area,USA,59.674609128871154,-158.37489382306086,5664.624,m^2,37.7301127135711
1054043,Dillon County,USA,34.39214402494632,-79.3762823813312,342874.825,m^2,54.71435083051081
1054297,Dimmit County,USA,28.41898609551914,-99.7511558144393,88572.317,m^2,52.59786621591936
1054566,Dinwiddie County,USA,37.07671655095686,-77.63481476745525,690437.081,m^2,54.17904435668629
1052024,District of Columbia District,USA,38.90703616921518,-77.01561479417411,4998285.624,m^2,52.31187430376428
1053711,Divide County,USA,48.81515666070404,-103.48818248690276,38722.7,m^2,42.99908919057814
1052038,Dixie County,USA,29.555909135671595,-83.24079305446686,98822.79,m^2,51.19215234663989
1053388,Dixon County,USA,42.4949799209914,-96.8676412752719,49498.227,m^2,47.60854757484545
1054710,Doddridge County,USA,39.268445561569195,-80.70779587731552,17936.519,m^2,51.0734835449398
1052136,Dodge County,USA,32.172076844991025,-83.16855349989939,119968.868,m^2,55.35232743881521
1053043,Dodge County,USA,44.02449669687132,-92.8626464428779,570648.648,m^2,47.90348253659579
1053389,Dodge County,USA,41.57911287615599,-96.65383498221804,744180.112,m^2,48.773415495414376
1054770,Dodge County,USA,43.41707242485521,-88.70722134220932,1375214.95,m^2,48.48620234385905
1051966,Dolores County,USA,37.75093882694551,-108.51914684041972,660.965,m^2,49.69483406836973
1053511,Dona Ana County,USA,32.353487382249234,-106.82980473306796,2960155.714,m^2,58.702274303736175
1052616,Doniphan County,USA,39.789114186558656,-95.1480954682383,152934.521,m^2,49.75555957049095
1054298,Donley County,USA,34.96519537474858,-100.81294266251588,2097.806,m^2,50.34854700577651
1052137,Dooly County,USA,32.1571654490629,-83.79878444213826,78603.969,m^2,56.2059960992555
1054771,Door County,USA,44.94469729081081,-87.31984944779451,388833.754,m^2,45.71734452611334
1052908,Dorchester County,USA,38.42593805680087,-76.0820396068099,437058.309,m^2,53.45171348521371
1054044,Dorchester County,USA,33.07884947099174,-80.40494515364388,857895.426,m^2,53.8446849336623
1052138,Dougherty County,USA,31.533322573641797,-84.21636185771561,3381251.014,m^2,55.83050747530216
1051967,Douglas County,USA,39.33039529286952,-104.92793454722884,3203974.938,m^2,43.99825718955109
1052139,Douglas County,USA,33.70077174948104,-84.76821211486165,3015690.002,m^2,53.84016870444896
1052320,Douglas County,USA,39.769956852605,-88.21761524770669,425837.282,m^2,50.723833501736465
1052617,Douglas County,USA,38.88546227440479,-95.29398718363956,2358280.655,m^2,50.57366906993519
1053044,Douglas County,USA,45.93408329324688,-95.45345766362328,485286.321,m^2,45.91257068010372
1053227,Douglas County,USA,36.93355875736496,-92.49696484600358,63109.882,m^2,51.786751938468214
1053390,Douglas County,USA,41.29548734799247,-96.15380812774116,13578627.507,m^2,49.0595136835872
1053459,Douglas County,USA,38.912639562329815,-119.6163969185806,480425.831,m^2,42.32310973304015
1053928,Douglas County,USA,43.2959847361523,-123.2063138769402,1224933.452,m^2,40.5525984916934
1054093,Douglas County,USA,43.38692116043969,-98.36656187767214,99031.0,m^2,46.20687695772031
1054671,Douglas County,USA,47.73602592751194,-119.6929264462018,543651.241,m^2,42.387195280954025
1054772,Douglas County,USA,46.43158471139672,-91.9155106406917,781253.839,m^2,45.18140387403587
1051837,Drew County,USA,33.58848477553745,-91.71953778971928,177761.909,m^2,54.67903529321346
1052421,Dubois County,USA,38.365434831013545,-86.87945687847917,1076543.179,m^2,52.464892045913935
1052526,Dubuque County,USA,42.468593160412745,-90.8816742742136,2336316.66,m^2,49.41355892612605
34157164,Dubuque Urban Area,USA,,,2230301.066,m^2,49.402995234455936
1054493,Duchesne County,USA,40.29831951971033,-110.42296257260368,74853.527,m^2,49.76128905722772
1052926,Dukes County,USA,41.33419201945406,-70.71726479800209,28428.876,m^2,47.85784014112974
34157187,Duluth Urban Area,USA,,,2256227.834,m^2,45.285865665816445
1053391,Dundy County,USA,40.17685200966171,-101.68625567341996,31077.634,m^2,47.940971632525184
1053228,Dunklin County,USA,36.271543913344125,-90.0909159849659,217687.673,m^2,52.97567200325578
1053712,Dunn County,USA,47.35811932569356,-102.61948511583344,268088.176,m^2,42.77585376611314
1054773,Dunn County,USA,44.94654013030654,-91.89653077575616,931913.144,m^2,47.543278129791034
1052321,Dupage County,USA,41.85257606410218,-88.08512366837263,31118796.753,m^2,48.46425968300356
1053630,Duplin County,USA,34.93596758756913,-77.93300484612593,350217.134,m^2,54.74574765379697
1053631,Durham County,USA,36.03622831597915,-78.8767715375219,5098920.542,m^2,54.91818318101573
1053550,Dutchess County,USA,41.76513202243951,-73.74368524748697,1676807.364,m^2,49.17350095022603
1052039,Duval County,USA,30.349300674446567,-81.59334202584863,24513913.022,m^2,50.52405460860005
1054299,Duval County,USA,27.68259098453788,-98.50885954298208,6522.817,m^2,49.06659760652491
1054161,Dyer County,USA,36.05929022179893,-89.41407219177381,942581.089,m^2,53.47429791263296
1051968,Eagle County,USA,39.62784066403577,-106.69526872621542,221681.629,m^2,42.211481849946175
1052140,Early County,USA,31.323120966995507,-84.90516320791669,263135.687,m^2,55.86888796653417
1052836,East Baton Rouge Parish,USA,30.539562870115763,-91.09688100961326,13509758.709,m^2,54.38541786135168
1052837,East Carroll Parish,USA,32.73229545163789,-91.23525810201248,41642.214,m^2,56.0954633920281
1052838,East Feliciana Parish,USA,30.84590261338428,-91.04540891796508,165535.022,m^2,55.176741656517855
1054300,Eastland County,USA,32.32886925013088,-98.83260097387928,206729.627,m^2,57.33282007517964
1052959,Eaton County,USA,42.595789274453544,-84.83910951718423,2311381.889,m^2,47.970368301176904
1054774,Eau Claire County,USA,44.72678169103181,-91.2860513774668,1905924.801,m^2,47.76835452229366
1052141,Echols County,USA,30.71006215875007,-82.89386142975157,12795.971,m^2,53.65108517360659
1054301,Ector County,USA,31.86981884117431,-102.54390202495658,7810190.398,m^2,57.61992486652308
1053512,Eddy County,USA,32.47245521274371,-104.2999179709488,928550.736,m^2,58.45617337489246
1053713,Eddy County,USA,47.717951574827104,-98.90328842116796,7143.634,m^2,43.25526223767903
1052322,Edgar County,USA,39.678557011913945,-87.74455906707459,248487.712,m^2,50.90909260333967
1053632,Edgecombe County,USA,35.91267939054646,-77.59705926289863,552091.837,m^2,55.106866841793206
1054045,Edgefield County,USA,33.77256944552971,-81.96659640940987,61867.809,m^2,54.47724634955151
1052730,Edmonson County,USA,37.20898418409913,-86.23849266545785,6665.124,m^2,52.51791774616647
1054094,Edmunds County,USA,45.41956227588767,-99.21851711363708,64532.394,m^2,43.65436560435058
1052323,Edwards County,USA,38.416307949549605,-88.05317941100648,62992.922,m^2,52.43078190594175
1052618,Edwards County,USA,37.888194167619886,-99.31122364456992,32792.332,m^2,49.00605714775027
1054302,Edwards County,USA,29.982162647966405,-100.30641056693028,0.0,m^2,0.0
1052142,Effingham County,USA,32.368862443746764,-81.34068087040318,986935.943,m^2,53.904862245958356
1052324,Effingham County,USA,39.05961730157556,-88.59081184685546,1059007.169,m^2,51.52052773686181
1051970,Elbert County,USA,39.28572404845483,-104.1356469313537,43326.2,m^2,44.24868606062845
1052143,Elbert County,USA,34.116878869387214,-82.84012933863993,344658.352,m^2,54.72114762795593
1051899,El Dorado County,USA,38.77899083684595,-120.52527406572376,727684.421,m^2,45.102726949818816
1052619,Elk County,USA,37.45361554718223,-96.2443652313738,3755.918,m^2,51.34572080647128
1053978,Elk County,USA,41.425645660309904,-78.65056261137416,426275.74,m^2,47.96046425255165
1052422,Elkhart County,USA,41.59953336381644,-85.8591797433151,9585251.187,m^2,48.21796951558594
1053460,Elko County,USA,41.14605511864911,-115.35752654528623,331009.877,m^2,45.29044662615914
1052731,Elliott County,USA,38.118567036491136,-83.09775512799362,613.106,m^2,52.00058554311978
1052620,Ellis County,USA,38.91469575202732,-99.31683064024006,483829.535,m^2,48.809121266232744
1053864,Ellis County,USA,36.21737361754868,-99.7556723892122,6715.853,m^2,50.42002587013147
1054304,Ellis County,USA,32.350041629605066,-96.79597580654324,3835985.96,m^2,57.13427874746445
1052621,Ellsworth County,USA,38.69699073133998,-98.20548343464148,85281.811,m^2,49.70552009032735
1051733,Elmore County,USA,32.59750033267977,-86.14884765043148,478875.754,m^2,56.08708752876221
1052275,Elmore County,USA,43.35478264461722,-115.46949870074064,178947.819,m^2,45.61979195175327
1051969,El Paso County,USA,38.83144080493362,-104.52608605344577,8095541.495,m^2,43.93019303225744
1054303,El Paso County,USA,31.768914212238155,-106.23558662507452,17017512.14,m^2,60.633814939649575
1052144,Emanuel County,USA,32.58974807831321,-82.30191054773331,167552.25,m^2,54.82119299502095
1054494,Emery County,USA,38.996604915868566,-110.7017601415594,30493.754,m^2,48.21515458542756
1052527,Emmet County,USA,43.379867283954006,-94.67818275736992,214001.178,m^2,47.69429026694423
1052960,Emmet County,USA,45.519501542527706,-84.89172149175094,299868.027,m^2,44.67820749692664
1053714,Emmons County,USA,46.285262242995614,-100.2383860022826,27893.721,m^2,43.20497319091992
1054567,Emporia Independent City,USA,36.6954863855028,-77.53492005197481,233545.15,m^2,54.50747388245914
1054305,Erath County,USA,32.23666624826894,-98.2194630794365,552066.987,m^2,57.39096454974222
1053551,Erie County,USA,42.762044332965026,-78.73036455281968,14105307.258,m^2,47.595156184580006
1053774,Erie County,USA,41.36499129256265,-82.62002153099705,1557678.659,m^2,49.277232695912545
1053979,Erie County,USA,41.99096823934631,-80.03509650562813,2889869.042,m^2,47.73171684919556
34157224,Erie Urban Area,USA,,,2870554.498,m^2,47.713577739223254
1051734,Escambia County,USA,31.1273165024572,-87.1613329804176,567992.867,m^2,55.926413593500286
1052040,Escambia County,USA,30.494058625627375,-87.29142141714414,4649534.928,m^2,53.95255313543909
1053461,Esmeralda County,USA,37.78380923856599,-117.631275716937,5330.412,m^2,47.38205958563803
1052927,Essex County,USA,42.64672691533164,-70.79693123827877,5715791.998,m^2,48.319500502579345
1053489,Essex County,USA,40.78647971355672,-74.2472560754965,8817097.249,m^2,50.7198566397484
1053552,Essex County,USA,44.11753968608172,-73.77442300372006,105936.051,m^2,47.72938576877856
1054520,Essex County,USA,44.726850192991726,-71.73694681766365,11308.588,m^2,45.999779813359545
1054568,Essex County,USA,37.93975348047069,-76.94176518763842,68191.418,m^2,53.7651394197434
1052732,Estill County,USA,37.692792850855405,-83.96441732158752,11001.909,m^2,52.13825255235251
1051735,Etowah County,USA,34.0449577990137,-86.03483242388397,1656544.319,m^2,54.290446256995075
34157051,Eugene Urban Area,USA,,,6517478.033,m^2,41.14776662477782
1053462,Eureka County,USA,39.98214834278403,-116.26773327810724,6154.193,m^2,46.26567496339487
1052839,Evangeline Parish,USA,30.72976803863554,-92.405724714776,138453.884,m^2,54.58026441497301
1052145,Evans County,USA,32.15661945753482,-81.88684790784522,96727.397,m^2,54.68154094956159
34157154,Evansville Urban Area,USA,,,6000687.969,m^2,52.883132165074585
1051782,Fairbanks North Star Borough,USA,64.8081651223932,-146.56353478939192,597976.233,m^2,40.59837602107507
1054570,Fairfax City County,USA,38.85221475297712,-77.29968264347858,706239.491,m^2,52.949488109268025
1054569,Fairfax County,USA,38.83273641699581,-77.27444832928467,12864948.12,m^2,52.52879360667022
1052013,Fairfield County,USA,41.22466846620257,-73.36726217635503,7574378.429,m^2,49.9462511861777
1053775,Fairfield County,USA,39.751504889021675,-82.63048230293485,878060.801,m^2,50.18239855351429
1054046,Fairfield County,USA,34.39511342250257,-81.12134068836893,183317.994,m^2,54.93350752027104
34157021,Fairfield Urban Area,USA,,,3336137.953,m^2,44.146270609271774
1053320,Fallon County,USA,46.33275228228979,-104.41614081978378,14806.295,m^2,42.596489398597015
1054095,Fall River County,USA,43.2386713552067,-103.52646886978192,86512.586,m^2,42.7617482270152
1054571,Falls Church Independent City,USA,38.88435409376399,-77.1743284889342,137429.799,m^2,52.247320910365296
1054306,Falls County,USA,31.25344657270562,-96.93571062557233,62466.374,m^2,56.43423874739391
1052146,Fannin County,USA,34.86467799025893,-84.3210191216622,134395.477,m^2,52.55167602850205
1054307,Fannin County,USA,33.59348437938991,-96.1065810102652,177610.113,m^2,55.72748117107498
34157144,Fargo Urban Area,USA,,,5498530.823,m^2,45.40888032064779
1053045,Faribault County,USA,43.67722555855518,-93.94833931733832,218180.816,m^2,48.30837463271748
1054096,Faulk County,USA,45.071660391298,-99.14621586699276,7711.978,m^2,44.09655071630131
1051838,Faulkner County,USA,35.14689052852947,-92.33169247966072,1629215.59,m^2,54.82544157338931
1054572,Fauquier County,USA,38.738507319396554,-77.80882111742473,273313.609,m^2,52.48969824257818
1051736,Fayette County,USA,33.72148923008198,-87.73870548792584,134844.78,m^2,55.36365493718037
1052147,Fayette County,USA,33.41386457295505,-84.49426665016804,1849619.387,m^2,54.12198312289856
1052325,Fayette County,USA,38.99979386377415,-89.02526486274829,196901.642,m^2,51.568465818075815
1052423,Fayette County,USA,39.64071679435115,-85.17896918459677,252782.081,m^2,49.961198590654845
1052528,Fayette County,USA,42.86232707892494,-91.84396787315067,195145.278,m^2,48.67425028342218
1052733,Fayette County,USA,38.04252189564464,-84.45889353570949,5891653.412,m^2,51.923211366765315
1053776,Fayette County,USA,39.55966539202985,-83.45620386077387,505778.873,m^2,50.408260745996
1053980,Fayette County,USA,39.92059291049946,-79.64728124585108,715286.036,m^2,49.865715147275715
1054162,Fayette County,USA,35.19798043099018,-89.41469150046137,260177.268,m^2,53.825912012420694
1054308,Fayette County,USA,29.877938120959453,-96.9190376170572,278388.85,m^2,53.67438239354773
1054711,Fayette County,USA,38.03024408473714,-81.08194651608359,248854.444,m^2,51.36480124100175
34157208,Fayetteville Urban Area,USA,,,3825942.389,m^2,55.038092131344946
1054163,Fentress County,USA,36.38048128544345,-84.9324524291286,53978.25,m^2,52.33015557192017
1053321,Fergus County,USA,47.263620293777215,-109.2223869481968,154346.367,m^2,40.5278699433204
1054672,Ferry County,USA,48.46942998137829,-118.51584022112736,30323.862,m^2,42.86915205589578
1053046,Fillmore County,USA,43.676472653724296,-92.09061976439462,282116.405,m^2,47.838763998853594
1053392,Fillmore County,USA,40.52478228430606,-97.59656504096294,62938.273,m^2,48.366533794150975
1052622,Finney County,USA,38.04334156631053,-100.73742620121509,961661.484,m^2,48.69800861131296
1054309,Fisher County,USA,32.74232526902695,-100.4018912602392,17316.439,m^2,57.75401530303084
1052041,Flagler County,USA,29.497834340173224,-81.23845899384781,518525.304,m^2,47.17372034943158
1053322,Flathead County,USA,48.29557395247663,-114.05183852590216,1059463.341,m^2,40.09644334168614
1052734,Fleming County,USA,38.370168266209255,-83.69664960929933,65499.607,m^2,51.72247790738652
34157214,Flint Urban Area,USA,,,5201300.99,m^2,48.00558356131587
1054047,Florence County,USA,34.02444599391434,-79.7023156599924,2217178.789,m^2,54.32335705923082
1054775,Florence County,USA,45.84908858611631,-88.39811743819773,53116.069,m^2,44.24342467813271
1052148,Floyd County,USA,34.262348492632626,-85.21461795926561,1764803.053,m^2,54.297967161324934
1052424,Floyd County,USA,38.31836246372676,-85.90572543935559,800871.833,m^2,52.18576166356446
1052529,Floyd County,USA,43.059445830024686,-92.78907098063269,252416.24,m^2,48.31664243948805
1052735,Floyd County,USA,37.55736013304187,-82.7451099031809,30049.69,m^2,51.9596107647034
1054310,Floyd County,USA,34.072110812142824,-101.3037974053072,71283.127,m^2,52.401418304783405
1054573,Floyd County,USA,36.93251041654187,-80.36127686068625,17438.31,m^2,50.841358824335614
1054574,Fluvanna County,USA,37.84291342672559,-78.27815926375109,79019.373,m^2,53.52814202917049
1054311,Foard County,USA,33.97386830209186,-99.7802793129278,1029.48,m^2,54.77762074056805
1054776,Fond du Lac County,USA,43.75370277400075,-88.48829909027599,2122860.149,m^2,48.22380380743583
1052326,Ford County,USA,40.596893759575586,-88.22394182121259,464512.157,m^2,49.603904799417336
1052623,Ford County,USA,37.69328618959495,-99.88842960116864,498747.167,m^2,48.80217534749425
1053981,Forest County,USA,41.513383810661814,-79.23655369234046,32080.43,m^2,47.65741138756557
1054777,Forest County,USA,45.66763254430463,-88.77025138756503,56837.723,m^2,44.70604505039726
1053129,Forrest County,USA,31.189207831337093,-89.25804391009815,1714502.64,m^2,55.93768847098422
1052149,Forsyth County,USA,34.2253852357926,-84.12508255094164,2691624.688,m^2,53.921637976148624
